-327.000000,70.000000,363.000000
-310.000000,64.000000,356.000000
-310.000000,64.000000,356.000000
-310.000000,64.000000,356.000000
-310.000000,64.000000,356.000000
-310.000000,64.000000,356.000000
-316.000000,58.000000,356.000000
-316.000000,58.000000,356.000000
-316.000000,58.000000,356.000000
-316.000000,58.000000,356.000000
-316.000000,58.000000,356.000000
-310.000000,64.000000,363.000000
-310.000000,64.000000,363.000000
-310.000000,64.000000,363.000000
-310.000000,64.000000,363.000000
-310.000000,64.000000,363.000000
-310.000000,64.000000,369.000000
-310.000000,64.000000,369.000000
-310.000000,64.000000,369.000000
-310.000000,64.000000,369.000000
-310.000000,64.000000,369.000000
-304.000000,64.000000,375.000000
-304.000000,64.000000,375.000000
-304.000000,64.000000,375.000000
-304.000000,64.000000,375.000000
-304.000000,64.000000,375.000000
-310.000000,58.000000,363.000000
-310.000000,58.000000,363.000000
-310.000000,58.000000,363.000000
-310.000000,58.000000,363.000000
-310.000000,58.000000,363.000000
-316.000000,46.000000,356.000000
-316.000000,46.000000,356.000000
-316.000000,46.000000,356.000000
-316.000000,46.000000,356.000000
-316.000000,46.000000,356.000000
-316.000000,52.000000,375.000000
-316.000000,52.000000,375.000000
-316.000000,52.000000,375.000000
-316.000000,52.000000,375.000000
-316.000000,52.000000,375.000000
-310.000000,52.000000,356.000000
-310.000000,52.000000,356.000000
-310.000000,52.000000,356.000000
-310.000000,52.000000,356.000000
-310.000000,52.000000,356.000000
-316.000000,64.000000,363.000000
-316.000000,64.000000,363.000000
-316.000000,64.000000,363.000000
-316.000000,64.000000,363.000000
-316.000000,64.000000,363.000000
-327.000000,87.000000,381.000000
-327.000000,87.000000,381.000000
-327.000000,87.000000,381.000000
-327.000000,87.000000,381.000000
-327.000000,87.000000,381.000000
-304.000000,58.000000,375.000000
-304.000000,58.000000,375.000000
-304.000000,58.000000,375.000000
-304.000000,58.000000,375.000000
-304.000000,58.000000,375.000000
-321.000000,58.000000,362.000000
-321.000000,58.000000,362.000000
-321.000000,58.000000,362.000000
-321.000000,58.000000,362.000000
-321.000000,58.000000,362.000000
-310.000000,46.000000,375.000000
-310.000000,46.000000,375.000000
-310.000000,46.000000,375.000000
-310.000000,46.000000,375.000000
-310.000000,46.000000,375.000000
-327.000000,46.000000,381.000000
-327.000000,46.000000,381.000000
-327.000000,46.000000,381.000000
-327.000000,46.000000,381.000000
-327.000000,46.000000,381.000000
-310.000000,52.000000,362.000000
-310.000000,52.000000,362.000000
-310.000000,52.000000,362.000000
-310.000000,52.000000,362.000000
-310.000000,52.000000,362.000000
-304.000000,70.000000,375.000000
-304.000000,70.000000,375.000000
-304.000000,70.000000,375.000000
-304.000000,70.000000,375.000000
-304.000000,70.000000,375.000000
-292.000000,46.000000,363.000000
-292.000000,46.000000,363.000000
-292.000000,46.000000,363.000000
-292.000000,46.000000,363.000000
-292.000000,46.000000,363.000000
-321.000000,81.000000,363.000000
-321.000000,81.000000,363.000000
-321.000000,81.000000,363.000000
-321.000000,81.000000,363.000000
-321.000000,81.000000,363.000000
-321.000000,40.000000,369.000000
-304.000000,40.000000,369.000000
-304.000000,40.000000,369.000000
-304.000000,40.000000,369.000000
-304.000000,40.000000,369.000000
-304.000000,70.000000,375.000000
-286.000000,70.000000,375.000000
-286.000000,70.000000,375.000000
-286.000000,70.000000,375.000000
-286.000000,70.000000,375.000000
-286.000000,87.000000,350.000000
-286.000000,87.000000,350.000000
-286.000000,87.000000,350.000000
-286.000000,87.000000,350.000000
-286.000000,87.000000,350.000000
-228.000000,146.000000,326.000000
-228.000000,146.000000,326.000000
-228.000000,146.000000,326.000000
-228.000000,146.000000,326.000000
-228.000000,146.000000,326.000000
-146.000000,152.000000,320.000000
-146.000000,152.000000,320.000000
-146.000000,152.000000,320.000000
-146.000000,152.000000,320.000000
-146.000000,152.000000,320.000000
-146.000000,169.000000,301.000000
-76.000000,169.000000,301.000000
-76.000000,169.000000,301.000000
-76.000000,169.000000,301.000000
-76.000000,169.000000,301.000000
-76.000000,169.000000,313.000000
12.000000,152.000000,313.000000
12.000000,152.000000,313.000000
12.000000,152.000000,313.000000
12.000000,152.000000,313.000000
12.000000,152.000000,332.000000
94.000000,175.000000,332.000000
94.000000,175.000000,332.000000
94.000000,175.000000,332.000000
94.000000,175.000000,332.000000
94.000000,175.000000,332.000000
153.000000,175.000000,350.000000
153.000000,175.000000,350.000000
153.000000,175.000000,350.000000
153.000000,175.000000,350.000000
153.000000,175.000000,350.000000
211.000000,163.000000,344.000000
211.000000,163.000000,344.000000
211.000000,163.000000,344.000000
211.000000,163.000000,344.000000
211.000000,163.000000,344.000000
270.000000,158.000000,387.000000
270.000000,158.000000,387.000000
270.000000,158.000000,387.000000
270.000000,158.000000,387.000000
270.000000,158.000000,387.000000
317.000000,169.000000,387.000000
317.000000,169.000000,387.000000
317.000000,169.000000,387.000000
317.000000,169.000000,387.000000
317.000000,169.000000,387.000000
334.000000,163.000000,424.000000
334.000000,163.000000,424.000000
334.000000,163.000000,424.000000
334.000000,163.000000,424.000000
334.000000,163.000000,424.000000
369.000000,158.000000,449.000000
369.000000,158.000000,449.000000
369.000000,158.000000,449.000000
369.000000,158.000000,449.000000
369.000000,158.000000,449.000000
428.000000,175.000000,479.000000
428.000000,175.000000,479.000000
428.000000,175.000000,479.000000
428.000000,175.000000,479.000000
428.000000,175.000000,479.000000
428.000000,187.000000,498.000000
428.000000,187.000000,498.000000
428.000000,187.000000,498.000000
428.000000,187.000000,498.000000
428.000000,187.000000,498.000000
434.000000,163.000000,541.000000
434.000000,163.000000,541.000000
434.000000,163.000000,541.000000
434.000000,163.000000,541.000000
434.000000,163.000000,541.000000
457.000000,169.000000,559.000000
457.000000,169.000000,559.000000
457.000000,169.000000,559.000000
457.000000,169.000000,559.000000
457.000000,169.000000,559.000000
498.000000,181.000000,603.000000
498.000000,181.000000,603.000000
498.000000,181.000000,603.000000
498.000000,181.000000,603.000000
498.000000,181.000000,603.000000
521.000000,198.000000,633.000000
521.000000,198.000000,633.000000
521.000000,198.000000,633.000000
521.000000,198.000000,633.000000
521.000000,198.000000,633.000000
533.000000,187.000000,658.000000
533.000000,187.000000,658.000000
533.000000,187.000000,658.000000
533.000000,187.000000,658.000000
533.000000,187.000000,658.000000
533.000000,175.000000,664.000000
533.000000,175.000000,664.000000
533.000000,175.000000,664.000000
533.000000,175.000000,664.000000
533.000000,175.000000,664.000000
539.000000,193.000000,689.000000
539.000000,193.000000,689.000000
539.000000,193.000000,689.000000
539.000000,193.000000,689.000000
539.000000,193.000000,689.000000
539.000000,210.000000,695.000000
539.000000,210.000000,695.000000
539.000000,210.000000,695.000000
539.000000,210.000000,695.000000
539.000000,210.000000,695.000000
533.000000,216.000000,695.000000
533.000000,216.000000,695.000000
533.000000,216.000000,695.000000
533.000000,216.000000,695.000000
533.000000,216.000000,695.000000
527.000000,198.000000,707.000000
527.000000,198.000000,707.000000
527.000000,198.000000,707.000000
527.000000,198.000000,707.000000
527.000000,198.000000,707.000000
539.000000,187.000000,633.000000
539.000000,187.000000,633.000000
539.000000,187.000000,633.000000
539.000000,187.000000,633.000000
539.000000,187.000000,633.000000
480.000000,216.000000,590.000000
480.000000,216.000000,590.000000
480.000000,216.000000,590.000000
480.000000,216.000000,590.000000
480.000000,216.000000,590.000000
445.000000,204.000000,529.000000
445.000000,204.000000,529.000000
445.000000,204.000000,529.000000
445.000000,204.000000,529.000000
445.000000,204.000000,529.000000
381.000000,222.000000,492.000000
381.000000,222.000000,492.000000
381.000000,222.000000,492.000000
381.000000,222.000000,492.000000
381.000000,222.000000,492.000000
299.000000,222.000000,418.000000
299.000000,222.000000,418.000000
299.000000,222.000000,418.000000
299.000000,222.000000,418.000000
299.000000,222.000000,418.000000
170.000000,222.000000,356.000000
170.000000,222.000000,356.000000
170.000000,222.000000,356.000000
170.000000,222.000000,356.000000
170.000000,222.000000,356.000000
65.000000,216.000000,338.000000
65.000000,216.000000,338.000000
65.000000,216.000000,338.000000
65.000000,216.000000,338.000000
65.000000,216.000000,338.000000
-35.000000,222.000000,338.000000
-35.000000,222.000000,338.000000
